transaction_id,total,at,payment_method,truck_name,truck_description,has_card_reader,fsa_rating
3896,500.0,2025-10-19 15:57:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3898,500.0,2025-10-19 15:58:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3899,500.0,2025-10-19 15:59:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3900,500.0,2025-10-19 16:00:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3903,500.0,2025-10-19 16:09:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3904,500.0,2025-10-19 16:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3905,500.0,2025-10-19 16:18:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3909,500.0,2025-10-19 16:31:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3910,500.0,2025-10-19 16:35:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3911,500.0,2025-10-19 16:38:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3915,500.0,2025-10-19 16:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3916,500.0,2025-10-19 16:59:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3919,500.0,2025-10-19 17:36:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3920,500.0,2025-10-19 17:51:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3924,500.0,2025-10-19 18:32:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3925,500.0,2025-10-19 18:49:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3927,500.0,2025-10-20 09:35:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3928,500.0,2025-10-20 09:57:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3929,830.0,2025-10-20 10:11:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3930,500.0,2025-10-20 10:17:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3933,500.0,2025-10-20 11:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3937,500.0,2025-10-20 11:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3939,500.0,2025-10-20 11:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3940,500.0,2025-10-20 11:47:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3948,500.0,2025-10-20 12:31:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3951,500.0,2025-10-20 12:48:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3952,500.0,2025-10-20 12:51:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3956,500.0,2025-10-20 13:16:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3961,500.0,2025-10-20 13:46:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3968,500.0,2025-10-20 14:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3969,500.0,2025-10-20 14:07:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3975,500.0,2025-10-20 14:18:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3976,500.0,2025-10-20 14:20:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3980,500.0,2025-10-20 14:27:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3983,500.0,2025-10-20 14:36:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3984,500.0,2025-10-20 14:36:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3986,500.0,2025-10-20 14:37:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3988,500.0,2025-10-20 14:39:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3989,500.0,2025-10-20 14:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3990,500.0,2025-10-20 14:42:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3995,500.0,2025-10-20 14:51:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3996,500.0,2025-10-20 14:51:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3997,500.0,2025-10-20 14:54:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4001,500.0,2025-10-20 15:01:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4005,900.0,2025-10-20 15:09:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4015,500.0,2025-10-20 15:19:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4017,500.0,2025-10-20 15:24:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4020,830.0,2025-10-20 15:27:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4022,500.0,2025-10-20 15:29:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4026,500.0,2025-10-20 15:34:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4029,500.0,2025-10-20 15:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4030,500.0,2025-10-20 15:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4032,500.0,2025-10-20 15:44:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4033,500.0,2025-10-20 15:46:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4038,500.0,2025-10-20 15:50:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4041,500.0,2025-10-20 15:55:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4048,500.0,2025-10-20 16:08:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4050,500.0,2025-10-20 16:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4051,500.0,2025-10-20 16:24:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4053,500.0,2025-10-20 16:34:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4055,500.0,2025-10-20 16:42:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4056,500.0,2025-10-20 16:46:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4059,500.0,2025-10-20 17:04:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4061,500.0,2025-10-20 17:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4062,500.0,2025-10-20 17:33:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4068,500.0,2025-10-21 09:16:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4084,500.0,2025-10-21 11:45:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4085,500.0,2025-10-21 11:49:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4103,500.0,2025-10-21 13:18:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4106,500.0,2025-10-21 13:28:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4107,500.0,2025-10-21 13:32:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4108,830.0,2025-10-21 13:38:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4116,1030.0,2025-10-21 14:05:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4121,500.0,2025-10-21 14:13:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4125,500.0,2025-10-21 14:23:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4127,500.0,2025-10-21 14:28:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4131,500.0,2025-10-21 14:32:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4136,500.0,2025-10-21 14:39:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4138,500.0,2025-10-21 14:44:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4139,500.0,2025-10-21 14:45:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4143,500.0,2025-10-21 14:49:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4145,500.0,2025-10-21 14:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4162,500.0,2025-10-21 15:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4167,500.0,2025-10-21 15:31:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4168,500.0,2025-10-21 15:32:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4170,500.0,2025-10-21 15:33:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4174,500.0,2025-10-21 15:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4177,500.0,2025-10-21 15:44:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4179,500.0,2025-10-21 15:46:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4183,500.0,2025-10-21 15:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4184,500.0,2025-10-21 15:54:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4185,500.0,2025-10-21 15:55:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4187,500.0,2025-10-21 15:59:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4189,500.0,2025-10-21 16:03:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4196,500.0,2025-10-21 16:23:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4200,1030.0,2025-10-21 16:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4206,500.0,2025-10-21 17:10:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4209,500.0,2025-10-21 17:50:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4211,500.0,2025-10-21 18:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4212,500.0,2025-10-21 18:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4217,500.0,2025-10-22 09:42:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4218,500.0,2025-10-22 09:48:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4219,500.0,2025-10-22 09:56:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4220,500.0,2025-10-22 10:05:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4222,500.0,2025-10-22 10:43:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4224,500.0,2025-10-22 11:04:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4225,500.0,2025-10-22 11:08:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4227,1070.0,2025-10-22 11:17:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4228,500.0,2025-10-22 11:20:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4229,500.0,2025-10-22 11:28:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4230,500.0,2025-10-22 11:33:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4231,500.0,2025-10-22 11:38:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4232,500.0,2025-10-22 11:41:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4235,500.0,2025-10-22 11:56:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4236,1000.0,2025-10-22 11:59:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4238,500.0,2025-10-22 12:10:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4242,500.0,2025-10-22 12:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4244,500.0,2025-10-22 12:36:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4246,500.0,2025-10-22 12:45:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4247,500.0,2025-10-22 12:49:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4248,1080.0,2025-10-22 12:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4249,500.0,2025-10-22 12:57:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4250,500.0,2025-10-22 13:00:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4251,500.0,2025-10-22 13:02:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4256,500.0,2025-10-22 13:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4257,500.0,2025-10-22 13:31:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4258,500.0,2025-10-22 13:38:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4259,500.0,2025-10-22 13:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4262,500.0,2025-10-22 13:49:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4263,500.0,2025-10-22 13:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4266,500.0,2025-10-22 14:02:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4268,500.0,2025-10-22 14:03:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4269,500.0,2025-10-22 14:04:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4271,500.0,2025-10-22 14:04:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4272,500.0,2025-10-22 14:04:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4273,500.0,2025-10-22 14:04:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4275,500.0,2025-10-22 14:05:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4277,500.0,2025-10-22 14:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4280,500.0,2025-10-22 14:08:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4281,500.0,2025-10-22 14:08:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4282,890.0,2025-10-22 14:09:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4283,500.0,2025-10-22 14:10:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4284,500.0,2025-10-22 14:11:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4285,500.0,2025-10-22 14:11:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4287,500.0,2025-10-22 14:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4288,500.0,2025-10-22 14:13:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4292,500.0,2025-10-22 14:15:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4294,500.0,2025-10-22 14:17:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4298,500.0,2025-10-22 14:19:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4299,500.0,2025-10-22 14:20:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4300,500.0,2025-10-22 14:20:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4301,500.0,2025-10-22 14:21:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4302,500.0,2025-10-22 14:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4303,500.0,2025-10-22 14:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4304,500.0,2025-10-22 14:23:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4308,1090.0,2025-10-22 14:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4309,890.0,2025-10-22 14:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4310,500.0,2025-10-22 14:26:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4317,500.0,2025-10-22 14:31:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4321,500.0,2025-10-22 14:33:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4323,500.0,2025-10-22 14:35:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4330,500.0,2025-10-22 14:41:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4332,500.0,2025-10-22 14:41:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4335,500.0,2025-10-22 14:43:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4336,500.0,2025-10-22 14:44:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4337,500.0,2025-10-22 14:44:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4338,500.0,2025-10-22 14:45:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4346,500.0,2025-10-22 14:48:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4347,500.0,2025-10-22 14:48:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4349,500.0,2025-10-22 14:51:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4350,1070.0,2025-10-22 14:51:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4351,500.0,2025-10-22 14:52:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4352,500.0,2025-10-22 14:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4355,500.0,2025-10-22 14:55:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4356,500.0,2025-10-22 14:56:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4357,500.0,2025-10-22 14:56:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4358,500.0,2025-10-22 14:56:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4361,1010.0,2025-10-22 14:57:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4362,500.0,2025-10-22 14:57:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4363,500.0,2025-10-22 14:58:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4366,500.0,2025-10-22 14:59:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4367,500.0,2025-10-22 15:00:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4368,500.0,2025-10-22 15:01:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4369,500.0,2025-10-22 15:01:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4370,500.0,2025-10-22 15:01:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4371,500.0,2025-10-22 15:01:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4373,500.0,2025-10-22 15:01:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4377,500.0,2025-10-22 15:02:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4383,500.0,2025-10-22 15:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4384,500.0,2025-10-22 15:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4386,500.0,2025-10-22 15:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4387,500.0,2025-10-22 15:07:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4388,500.0,2025-10-22 15:07:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4389,500.0,2025-10-22 15:08:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4390,500.0,2025-10-22 15:08:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4391,880.0,2025-10-22 15:09:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4394,500.0,2025-10-22 15:11:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4395,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4398,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4399,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4400,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4402,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4403,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4405,500.0,2025-10-22 15:13:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4407,500.0,2025-10-22 15:14:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4410,500.0,2025-10-22 15:16:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4412,500.0,2025-10-22 15:18:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4413,500.0,2025-10-22 15:19:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4414,500.0,2025-10-22 15:19:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4415,500.0,2025-10-22 15:20:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4418,500.0,2025-10-22 15:21:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4420,500.0,2025-10-22 15:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4421,960.0,2025-10-22 15:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4422,500.0,2025-10-22 15:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4425,500.0,2025-10-22 15:23:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4429,500.0,2025-10-22 15:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4430,500.0,2025-10-22 15:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4431,500.0,2025-10-22 15:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4433,500.0,2025-10-22 15:26:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4434,500.0,2025-10-22 15:27:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4436,500.0,2025-10-22 15:28:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4437,500.0,2025-10-22 15:29:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4438,500.0,2025-10-22 15:29:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4440,500.0,2025-10-22 15:29:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4441,500.0,2025-10-22 15:29:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4445,500.0,2025-10-22 15:32:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4447,500.0,2025-10-22 15:33:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4448,500.0,2025-10-22 15:34:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4449,500.0,2025-10-22 15:35:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4454,500.0,2025-10-22 15:38:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4455,500.0,2025-10-22 15:39:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4457,500.0,2025-10-22 15:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4459,500.0,2025-10-22 15:41:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4461,500.0,2025-10-22 15:42:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4464,500.0,2025-10-22 15:44:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4465,500.0,2025-10-22 15:44:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4467,969.0,2025-10-22 15:45:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4469,500.0,2025-10-22 15:47:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4470,500.0,2025-10-22 15:48:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4471,500.0,2025-10-22 15:48:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4472,500.0,2025-10-22 15:49:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4474,500.0,2025-10-22 15:51:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4475,500.0,2025-10-22 15:52:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4477,500.0,2025-10-22 15:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4480,500.0,2025-10-22 15:57:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4482,500.0,2025-10-22 15:57:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4483,500.0,2025-10-22 15:57:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4484,500.0,2025-10-22 15:58:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4487,500.0,2025-10-22 15:59:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4489,500.0,2025-10-22 16:02:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4492,500.0,2025-10-22 16:09:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4496,500.0,2025-10-22 16:23:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4497,500.0,2025-10-22 16:26:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4498,930.0,2025-10-22 16:29:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4503,500.0,2025-10-22 16:48:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4506,500.0,2025-10-22 16:56:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4507,500.0,2025-10-22 17:00:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4508,500.0,2025-10-22 17:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
